Id,Name,Title
43880,Rose Marie,"[{'cast_id': 2, 'character': 'Marie de Flor', 'credit_id': '52fe4668c3a36847f80fd40d', 'gender': 1, 'id': 98462, 'name': 'Jeanette MacDonald', 'order': 0, 'profile_path': '/iwQ0DHR00jaXNdA0uY38XKybaLs.jpg'}, {'cast_id': 3, 'character': 'Sgt. Bruce', 'credit_id': '52fe4668c3a36847f80fd411', 'gender': 2, 'id': 78847, 'name': 'Nelson Eddy', 'order': 1, 'profile_path': '/aO3WMMqtgE7yDrFLSh6lc1ji1MN.jpg'}, {'cast_id': 4, 'character': 'Myerson', 'credit_id': '52fe4668c3a36847f80fd415', 'gender': 0, 'id': 5832, 'name': 'Reginald Owen', 'order': 2, 'profile_path': '/bgtpAl7ICrDyJQzjglLiVY6tlMw.jpg'}, {'cast_id': 5, 'character': 'Romeo', 'credit_id': '52fe4668c3a36847f80fd419', 'gender': 2, 'id': 10802, 'name': 'Allan Jones', 'order': 3, 'profile_path': '/81fJbG6xnkuczAU0lZWNZEsxYsE.jpg'}, {'cast_id': 6, 'character': 'John Flower', 'credit_id': '52fe4668c3a36847f80fd41d', 'gender': 2, 'id': 854, 'name': 'James Stewart', 'order': 4, 'profile_path': '/d3wCljbO6DMbeUSwjhiCuoivUpL.jpg'}, {'cast_id': 7, 'character': 'Premier', 'credit_id': '52fe4668c3a36847f80fd421', 'gender': 2, 'id': 8240, 'name': 'Alan Mowbray', 'order': 5, 'profile_path': '/s49NhpPmbn9ZaADRTJJAgDADDZt.jpg'}, {'cast_id': 14, 'character': 'Belle', 'credit_id': '531a94ab92514177b70033ef', 'gender': 1, 'id': 977228, 'name': 'Gilda Gray', 'order': 6, 'profile_path': '/9zWNwbBlC5PDig1VsIfc8EsexrW.jpg'}, {'cast_id': 15, 'character': 'Boniface', 'credit_id': '531a94c092514177b70033f2', 'gender': 0, 'id': 104806, 'name': 'George Regas', 'order': 7, 'profile_path': '/Ap2jDGe2jPzhcIBwkMAZ3wa85ov.jpg'}, {'cast_id': 16, 'character': 'Hotel Manager', 'credit_id': '531a94d492514177c200337f', 'gender': 2, 'id': 30262, 'name': 'Robert Greig', 'order': 8, 'profile_path': '/ze6PfVLC0AaaoKkwtrJtOLuZkWa.jpg'}, {'cast_id': 17, 'character': 'Anna', 'credit_id': '531a94eb92514177ab003466', 'gender': 1, 'id': 2929, 'name': 'Una OConnor', 'order': 9, 'profile_path': '/3oK1RaPKfj74bwiBsgcz0TNgvxD.jpg'}, {'cast_id': 18, 'character': 'Storekeeper', 'credit_id': '531a94ff92514177bc0033bb', 'gender': 2, 'id': 34574, 'name': 'Lucien Littlefield', 'order': 10, 'profile_path': None}, {'cast_id': 8, 'character': 'Teddy (as David Nivens)', 'credit_id': '52fe4668c3a36847f80fd425', 'gender': 2, 'id': 14261, 'name': 'David Niven', 'order': 11, 'profile_path': '/fLtUBsOLe2Ln84MjZ2HJQjSI8HE.jpg'}, {'cast_id': 19, 'character': 'Mr. Daniells', 'credit_id': '531a952792514177b70033f7', 'gender': 2, 'id': 9084, 'name': 'Herman Bing', 'order': 12, 'profile_path': '/1cb3BsqWkFUoz5dBFEtbhaSKAa7.jpg'}, {'cast_id': 20, 'character': 'Indian Dancer (uncredited)', 'credit_id': '531a954a92514177ae00335c', 'gender': 2, 'id': 127032, 'name': 'Iron Eyes Cody', 'order': 13, 'profile_path': '/clpm9HMt91vJCiEl2JmfHm5GM6B.jpg'}, {'cast_id': 21, 'character': 'Joe - Piano Player (uncredited)', 'credit_id': '531a956192514177c2003392', 'gender': 2, 'id': 89672, 'name': 'Jimmy Conlin', 'order': 14, 'profile_path': '/dCYGtlO3jXm1jd1oPZiVxEZTEYQ.jpg'}, {'cast_id': 22, 'character': 'Bit Part (uncredited)', 'credit_id': '531a959192514177c200339a', 'gender': 2, 'id': 29986, 'name': 'James Murray', 'order': 15, 'profile_path': '/6vkBosrnYCIAKJo0LWbW97T1PkW.jpg'}, {'cast_id': 32, 'character': 'Barfly (uncredited)', 'credit_id': '59458a92c3a36816c501648c', 'gender': 2, 'id': 97999, 'name': 'John George', 'order': 16, 'profile_path': '/gEhNTzAQ2EoZzpAQWMYQuOVkSpF.jpg'}]"
291537,Winning: The Racing Life of Paul Newman,"[{'cast_id': 2, 'character': 'Himself', 'credit_id': '540f3b6d0e0a2627b70001af', 'gender': 2, 'id': 3636, 'name': 'Paul Newman', 'order': 1, 'profile_path': '/my0Blo9IBy1WZ0QKbuxUzS0QwV5.jpg'}, {'cast_id': 3, 'character': 'Himself', 'credit_id': '540f3b760e0a2627aa00019e', 'gender': 2, 'id': 500, 'name': 'Tom Cruise', 'order': 2, 'profile_path': '/3oWEuo0e8Nx8JvkqYCDec2iMY6K.jpg'}, {'cast_id': 4, 'character': 'Himself', 'credit_id': '540f3b880e0a2627aa0001a2', 'gender': 2, 'id': 4135, 'name': 'Robert Redford', 'order': 3, 'profile_path': '/b4mJIBWvEyzB8yyZWbmvfzwrdtp.jpg'}, {'cast_id': 5, 'character': 'Herself', 'credit_id': '540f3b920e0a2627c0000194', 'gender': 1, 'id': 109410, 'name': 'Joanne Woodward', 'order': 4, 'profile_path': '/8a500O203jN1IHFZVAPwVUyAHUZ.jpg'}, {'cast_id': 6, 'character': 'Himself', 'credit_id': '540f3b9c0e0a2627ba0001e1', 'gender': 2, 'id': 90424, 'name': 'Mario Andretti', 'order': 5, 'profile_path': '/kOXfjRM2e4DPaWUvMu2F8jz3JWU.jpg'}, {'cast_id': 7, 'character': 'Himself', 'credit_id': '540f3ba60e0a2627aa0001a4', 'gender': 0, 'id': 1214233, 'name': 'Michael Andretti', 'order': 6, 'profile_path': None}, {'cast_id': 8, 'character': 'Himself', 'credit_id': '540f3bbc0e0a2627b10001b9', 'gender': 0, 'id': 76245, 'name': 'Adam Carolla', 'order': 7, 'profile_path': '/47k9w6HRLnGeU0gVtMeTPJs3ief.jpg'}, {'cast_id': 9, 'character': 'Himself', 'credit_id': '540f3bc30e0a2627b10001bb', 'gender': 2, 'id': 14991, 'name': 'Jay Leno', 'order': 8, 'profile_path': '/pmCpEGNkZnGxoKRVSMLHQnCtqAg.jpg'}, {'cast_id': 10, 'character': 'Himself', 'credit_id': '540f3bd50e0a2627aa0001a7', 'gender': 2, 'id': 18352, 'name': 'Patrick Dempsey', 'order': 9, 'profile_path': '/eHNUaEyNBVuCSxJjPQIgH0keYru.jpg'}, {'cast_id': 11, 'character': 'Himself', 'credit_id': '540f3bde0e0a2627aa0001aa', 'gender': 2, 'id': 9208, 'name': 'Robert Wagner', 'order': 10, 'profile_path': '/nlRWGpsQPo8sSFdl8larlPUy1rS.jpg'}]"
878,The Punch Bowl,"[{'cast_id': 14, 'character': 'Dr. Johannes Pfeiffer/Hans Pfeiffer', 'credit_id': '52fe4286c3a36847f8025b8b', 'gender': 2, 'id': 12745, 'name': 'Heinz Rühmann', 'order': 0, 'profile_path': '/z40v3xiLAwIKMBUYYh41aXuWmAR.jpg'}, {'cast_id': 1, 'character': 'Eva Knauer', 'credit_id': '52fe4286c3a36847f8025b4f', 'gender': 0, 'id': 13374, 'name': 'Karin Himboldt', 'order': 1, 'profile_path': '/6NEI5RLpQpU7Jc7ngbheq3CDbp9.jpg'}, {'cast_id': 2, 'character': 'Marion', 'credit_id': '52fe4286c3a36847f8025b53', 'gender': 0, 'id': 13375, 'name': 'Hilde Sessak', 'order': 2, 'profile_path': '/Judjitj6H3j6AXqpgYZmt7Y0TL.jpg'}, {'cast_id': 3, 'character': 'Professor Crey, genannt Schnauz', 'credit_id': '52fe4286c3a36847f8025b57', 'gender': 2, 'id': 13376, 'name': 'Erich Ponto', 'order': 3, 'profile_path': '/oWRihwVCrOPvLHrQuR2FCNdiCfB.jpg'}, {'cast_id': 4, 'character': 'Professor Bömmel', 'credit_id': '52fe4286c3a36847f8025b5b', 'gender': 2, 'id': 13377, 'name': 'Paul Henckels', 'order': 4, 'profile_path': '/zhobicq3xGKwQed7jddckd0sjHl.jpg'}, {'cast_id': 5, 'character': 'Gymnasialdirektor Knauer, genannt Zeus', 'credit_id': '52fe4286c3a36847f8025b5f', 'gender': 2, 'id': 13378, 'name': 'Hans Leibelt', 'order': 5, 'profile_path': '/5TUZC4mS01QyestHz47o4hzUeyg.jpg'}, {'cast_id': 6, 'character': 'Oberlehrer Dr. Brett', 'credit_id': '52fe4286c3a36847f8025b63', 'gender': 0, 'id': 13379, 'name': 'Lutz Götz', 'order': 6, 'profile_path': '/lxzG5huoeUj3ko1nIcbTOZWBGmh.jpg'}, {'cast_id': 7, 'character': 'Rosen', 'credit_id': '52fe4286c3a36847f8025b67', 'gender': 0, 'id': 13380, 'name': 'Hans Richter', 'order': 7, 'profile_path': '/kREYw1p3JElSldqrHellG4XEaog.jpg'}, {'cast_id': 8, 'character': 'Rudi Knebel', 'credit_id': '52fe4286c3a36847f8025b6b', 'gender': 0, 'id': 13381, 'name': 'Clemens Hasse', 'order': 8, 'profile_path': '/eVS2qqQjxptCVEQrYQZhSjAHdbl.jpg'}, {'cast_id': 9, 'character': 'Streber Luck', 'credit_id': '52fe4286c3a36847f8025b6f', 'gender': 0, 'id': 13382, 'name': 'Rudi Schippel', 'order': 9, 'profile_path': '/mrTaiFJBj972iYqwJ72OS7zuBx5.jpg'}, {'cast_id': 16, 'character': 'Haushälterin bei Crey', 'credit_id': '55099c0fc3a3682b43003680', 'gender': 1, 'id': 28128, 'name': 'Hedwig Wangel', 'order': 10, 'profile_path': '/wL2adQBENLAJ9Me3VHRPt9kFsjF.jpg'}, {'cast_id': 17, 'character': 'Witwe Windscheidt', 'credit_id': '55099c2292514130b40034fe', 'gender': 0, 'id': 1136804, 'name': 'Anneliese Würtz', 'order': 11, 'profile_path': None}, {'cast_id': 18, 'character': 'Frau Direktor Knauer', 'credit_id': '55099c32c3a3682b46003697', 'gender': 0, 'id': 550724, 'name': 'Margarete Schön', 'order': 12, 'profile_path': '/yqzjT5b69IimEUyZnXJOJDTu1LC.jpg'}, {'cast_id': 19, 'character': 'Herr Oberschulrat', 'credit_id': '55099c44c3a3682b4c003bdd', 'gender': 2, 'id': 47213, 'name': 'Max Gülstorff', 'order': 13, 'profile_path': '/eQK7VtDhbB3dh41bvxpDGOK2q6s.jpg'}, {'cast_id': 20, 'character': 'Musiklehrer Fridolin', 'credit_id': '55099c5492514110cc0039b9', 'gender': 0, 'id': 50607, 'name': 'Egon Vogel', 'order': 14, 'profile_path': None}, {'cast_id': 21, 'character': 'Kastellan Kliemke', 'credit_id': '55099c7a92514130b400350b', 'gender': 0, 'id': 47132, 'name': 'Ewald Wenck', 'order': 15, 'profile_path': None}, {'cast_id': 22, 'character': 'Mitglied der Bowlenrunde', 'credit_id': '55099ca892514110cc0039c4', 'gender': 0, 'id': 46704, 'name': 'Albert Florath', 'order': 16, 'profile_path': None}, {'cast_id': 23, 'character': 'Mitglied der Bowlenrunde', 'credit_id': '55099cb5c3a3684a8600082e', 'gender': 0, 'id': 46736, 'name': 'Karl Etlinger', 'order': 17, 'profile_path': None}, {'cast_id': 24, 'character': 'Mitglied der Bowlenrunde', 'credit_id': '55099cd8c3a3682b460036aa', 'gender': 0, 'id': 9843, 'name': 'Georg H. Schnell', 'order': 18, 'profile_path': None}, {'cast_id': 25, 'character': 'Mitglied der Bowlenrunde', 'credit_id': '55099d1992514110cc0039d2', 'gender': 0, 'id': 49232, 'name': 'Georg Vogelsang', 'order': 19, 'profile_path': None}]"
53035,Kevorkian,"[{'cast_id': 14, 'character': 'Jack Kevorkian', 'credit_id': '52fe484fc3a36847f8161029', 'gender': 0, 'id': 218143, 'name': 'Jack Kevorkian', 'order': 0, 'profile_path': None}]"
133738,186 Dollars to Freedom,"[{'cast_id': 2, 'character': 'Wayne', 'credit_id': '52fe4bbbc3a368484e196ee7', 'gender': 2, 'id': 19197, 'name': 'John Robinson', 'order': 0, 'profile_path': '/fhQt1p1OjjsWzSf11mfZEa4QLwX.jpg'}, {'cast_id': 3, 'character': 'Gutierrez', 'credit_id': '52fe4bbbc3a368484e196eeb', 'gender': 2, 'id': 52422, 'name': 'Michael DeLorenzo', 'order': 1, 'profile_path': '/dvLq2SvYF8XjS5ZbyDpPnVr49jZ.jpg'}, {'cast_id': 4, 'character': 'Nicaragua', 'credit_id': '52fe4bbbc3a368484e196eef', 'gender': 2, 'id': 84217, 'name': 'Alex Meraz', 'order': 2, 'profile_path': '/kOSksD8h7YD7bwwwjF77OsNNWUK.jpg'}, {'cast_id': 5, 'character': 'Jorge', 'credit_id': '52fe4bbbc3a368484e196ef3', 'gender': 2, 'id': 51455, 'name': 'Johnny Lewis', 'order': 3, 'profile_path': '/5NvVe84K4vgLxtUQpZhweVInbEb.jpg'}, {'cast_id': 6, 'character': 'Jesus Christ', 'credit_id': '52fe4bbbc3a368484e196ef7', 'gender': 2, 'id': 56385, 'name': 'Grant Bowler', 'order': 4, 'profile_path': '/2ECPzQN1fuYjsQG6pIG9O2e8mB8.jpg'}, {'cast_id': 7, 'character': 'Consul Powers', 'credit_id': '52fe4bbbc3a368484e196efb', 'gender': 1, 'id': 13549, 'name': 'Deborah Kara Unger', 'order': 5, 'profile_path': '/ye75IqbNmFdEuvU9Td0eFKwtA0i.jpg'}, {'cast_id': 10, 'character': 'Cardoso', 'credit_id': '54f3b13ec3a368512b0001ea', 'gender': 2, 'id': 1434041, 'name': 'Ruben Rabasa', 'order': 6, 'profile_path': '/uKtvqVjW4gz3LGOcBldbmFE0Rtc.jpg'}, {'cast_id': 11, 'character': 'Magoo', 'credit_id': '573a1bb9925141556c0005b1', 'gender': 2, 'id': 225440, 'name': 'Nick Machado', 'order': 7, 'profile_path': '/2TZ6sd99GIPl99qnnxa6zgc9Mk0.jpg'}, {'cast_id': 12, 'character': 'Lourdes', 'credit_id': '573a1d039251417ad5000173', 'gender': 1, 'id': 1621185, 'name': 'Rocio Lazaro', 'order': 8, 'profile_path': '/mueCko4kFqI013T4PfCbTJV52Es.jpg'}, {'cast_id': 13, 'character': 'Chino', 'credit_id': '573a1ea4c3a36806b4000695', 'gender': 2, 'id': 1431175, 'name': 'Renzo Schuller', 'order': 9, 'profile_path': '/zJ2nL7QApaeghZzVY6JPxjTEBs0.jpg'}, {'cast_id': 14, 'character': 'Horna', 'credit_id': '573a21b2c3a36806a600067a', 'gender': 2, 'id': 1621186, 'name': 'Gustavo Mayer', 'order': 10, 'profile_path': '/9ooJjK5KI134zirtoB1y0MrumQa.jpg'}, {'cast_id': 15, 'character': 'Maritza', 'credit_id': '573a240dc3a3680f6b000608', 'gender': 1, 'id': 933265, 'name': 'Anahí de Cárdenas', 'order': 11, 'profile_path': '/8PJBjFnHoHTxgwvKdkbwGjIgGBs.jpg'}, {'cast_id': 16, 'character': 'Colonel Ramos', 'credit_id': '573a24c5c3a36854fe000039', 'gender': 2, 'id': 104617, 'name': 'David Michie', 'order': 12, 'profile_path': '/eDVI88UZgkKztveG1A8WntaLclz.jpg'}]"
314837,The Emperor in August,"[{'cast_id': 2, 'character': 'General Korechika Anami', 'credit_id': '54a32ee29251411d5300a87c', 'gender': 2, 'id': 18056, 'name': 'Koji Yakusho', 'order': 1, 'profile_path': '/mG4niNLZbyKHEfCA7EJP8vsi7rV.jpg'}, {'cast_id': 3, 'character': 'Emperor Showa', 'credit_id': '54a32ef3c3a368764f00ca9f', 'gender': 2, 'id': 80863, 'name': 'Masahiro Motoki', 'order': 2, 'profile_path': '/bCgObIfE8s3ZAG8GULioHjjRt6B.jpg'}, {'cast_id': 4, 'character': 'Major Kenji Hatanaka', 'credit_id': '54a32efbc3a3680b2700e085', 'gender': 0, 'id': 1105808, 'name': 'Tori Matsuzaka', 'order': 3, 'profile_path': '/mdzuQoQzais2VRVMntg7S5m8TLv.jpg'}, {'cast_id': 5, 'character': 'Chief Secretary Hisatsune Sakomizu', 'credit_id': '54a32f0bc3a3680b2700e087', 'gender': 2, 'id': 58596, 'name': 'Shinichi Tsutsumi', 'order': 4, 'profile_path': '/fmyk4NPuSgdOTgkMzhEfsCok1dz.jpg'}, {'cast_id': 6, 'character': 'Prime Minister Kantaro Suzuki', 'credit_id': '54a32f219251414e2800afa8', 'gender': 2, 'id': 70626, 'name': 'Tsutomu Yamazaki', 'order': 5, 'profile_path': None}]"
111237,White Tiger,"[{'cast_id': 4, 'character': 'Nachalnik gospitalya', 'credit_id': '52fe4af4c3a36847f81ea45b', 'gender': 2, 'id': 240563, 'name': 'Vladimir Ilin', 'order': 0, 'profile_path': '/qB5NBAphVVikS68TYoAJUI2Bd1Z.jpg'}, {'cast_id': 5, 'character': 'Kapitan Sharipov', 'credit_id': '52fe4af4c3a36847f81ea45f', 'gender': 0, 'id': 1051797, 'name': 'Gerasim Arkhipov', 'order': 1, 'profile_path': None}, {'cast_id': 6, 'character': 'Kryuk', 'credit_id': '52fe4af4c3a36847f81ea463', 'gender': 0, 'id': 1051798, 'name': 'Aleksandr Vakhov', 'order': 2, 'profile_path': '/jJ7TKbINAdkPaDBi1ktQ6DEGwSN.jpg'}, {'cast_id': 7, 'character': 'Fridenburg', 'credit_id': '52fe4af4c3a36847f81ea467', 'gender': 0, 'id': 1051799, 'name': 'Vilmar Bieri', 'order': 3, 'profile_path': '/8g2I6iggCCXIHcREZk4HqpijOyl.jpg'}, {'cast_id': 8, 'character': 'General Smirnov', 'credit_id': '52fe4af4c3a36847f81ea46b', 'gender': 0, 'id': 1051800, 'name': 'Dmitri Bykovsky', 'order': 4, 'profile_path': '/qXQk5WpcPNssjLjlGJM2xlw5vcK.jpg'}, {'cast_id': 9, 'character': 'Berdyev', 'credit_id': '52fe4af4c3a36847f81ea46f', 'gender': 0, 'id': 1051801, 'name': 'Vitaliy Dordzhiev', 'order': 5, 'profile_path': None}, {'cast_id': 11, 'character': 'Shtumpf', 'credit_id': '52fe4af4c3a36847f81ea477', 'gender': 0, 'id': 48467, 'name': 'Klaus Grünberg', 'order': 7, 'profile_path': None}, {'cast_id': 12, 'character': 'Moryachok', 'credit_id': '52fe4af4c3a36847f81ea47b', 'gender': 2, 'id': 1051803, 'name': 'Dmitriy Kalyazin', 'order': 8, 'profile_path': '/rkWvmchcCsW1FU6sYmOF4kNxhsm.jpg'}, {'cast_id': 13, 'character': '', 'credit_id': '52fe4af4c3a36847f81ea47f', 'gender': 0, 'id': 1051804, 'name': 'Yuriy Kirshev', 'order': 9, 'profile_path': None}, {'cast_id': 14, 'character': 'Gitler (as Karl Krantskovski)', 'credit_id': '52fe4af4c3a36847f81ea483', 'gender': 2, 'id': 28343, 'name': 'Karl Kranzkowski', 'order': 10, 'profile_path': '/jWkwwxt0xYAkvDOFqjSWQangKUT.jpg'}, {'cast_id': 15, 'character': 'General', 'credit_id': '52fe4af4c3a36847f81ea487', 'gender': 0, 'id': 1051805, 'name': 'Andrey Myasnikov', 'order': 11, 'profile_path': None}, {'cast_id': 16, 'character': '', 'credit_id': '52fe4af4c3a36847f81ea48b', 'gender': 0, 'id': 1051806, 'name': 'Leonid Orlov', 'order': 12, 'profile_path': None}, {'cast_id': 17, 'character': 'Keytel (as Kristian Redl)', 'credit_id': '52fe4af4c3a36847f81ea48f', 'gender': 2, 'id': 37102, 'name': 'Christian Redl', 'order': 13, 'profile_path': '/5EgPM4u638LpzaSWIip2ixBJyCw.jpg'}, {'cast_id': 18, 'character': '', 'credit_id': '52fe4af4c3a36847f81ea493', 'gender': 2, 'id': 26086, 'name': 'Michael Shanks', 'order': 14, 'profile_path': '/4YkOrSUmfKljqTMwGIo50oviKe1.jpg'}, {'cast_id': 19, 'character': '', 'credit_id': '52fe4af4c3a36847f81ea497', 'gender': 0, 'id': 1051807, 'name': 'Mariya Shashlova', 'order': 15, 'profile_path': None}, {'cast_id': 23, 'character': 'Marshal Zhukov', 'credit_id': '5766de669251411be0000284', 'gender': 2, 'id': 577774, 'name': 'Valeriy Grishko', 'order': 16, 'profile_path': '/sZ07HltD2iH0lVcrwnvMp3eeTHK.jpg'}, {'cast_id': 25, 'character': 'Fedotov', 'credit_id': '57f072cbc3a3683f2700867a', 'gender': 2, 'id': 587623, 'name': 'Vitaly Kishchenko', 'order': 17, 'profile_path': '/2gQk7GAxRKeEfNrqJMZNDBDQKsT.jpg'}]"
46498,Candy,"[{'cast_id': 11, 'character': 'Candy Christian', 'credit_id': '52fe46fac3a36847f811d257', 'gender': 0, 'id': 43237, 'name': 'Ewa Aulin', 'order': 0, 'profile_path': '/3e5arb9I3bOiUMuamjAV6Tk2Xa8.jpg'}, {'cast_id': 4, 'character': 'Hunchback juggler', 'credit_id': '52fe46fac3a36847f811d23b', 'gender': 0, 'id': 10268, 'name': 'Charles Aznavour', 'order': 1, 'profile_path': '/m2rTZ6HLoQTdArqknngHWNjKc2T.jpg'}, {'cast_id': 5, 'character': 'Grindl', 'credit_id': '52fe46fac3a36847f811d23f', 'gender': 2, 'id': 3084, 'name': 'Marlon Brando', 'order': 2, 'profile_path': '/e2u2Vyy66j2rUL8fyjjHWlYtWLH.jpg'}, {'cast_id': 6, 'character': 'MacPhisto', 'credit_id': '52fe46fac3a36847f811d243', 'gender': 2, 'id': 5341, 'name': 'Richard Burton', 'order': 3, 'profile_path': '/fRoBAQQP9sfnIYuqw546yFs3qKn.jpg'}, {'cast_id': 7, 'character': 'Dr. A.B. Krankheit', 'credit_id': '52fe46fac3a36847f811d247', 'gender': 2, 'id': 5563, 'name': 'James Coburn', 'order': 4, 'profile_path': '/sEouHlYr1hOzl3u6E4KV6gIJSPd.jpg'}, {'cast_id': 8, 'character': 'Dr. Arnold Dunlap', 'credit_id': '52fe46fac3a36847f811d24b', 'gender': 2, 'id': 6593, 'name': 'John Huston', 'order': 5, 'profile_path': '/1YV2m0943zGmgQaHHgtFuQhOEKl.jpg'}, {'cast_id': 9, 'character': 'Gen. R.A. Smight', 'credit_id': '52fe46fac3a36847f811d24f', 'gender': 2, 'id': 6837, 'name': 'Walter Matthau', 'order': 6, 'profile_path': '/xJVkvprOnzP5Zdh5y63y8HHniDZ.jpg'}, {'cast_id': 10, 'character': 'Emmanuel', 'credit_id': '52fe46fac3a36847f811d253', 'gender': 2, 'id': 10594, 'name': 'Ringo Starr', 'order': 7, 'profile_path': '/26c4q3Uz3OFAR8rWcXAI5Q1xvZX.jpg'}, {'cast_id': 12, 'character': 'T.M. Christian / Jack Christian', 'credit_id': '52fe46fac3a36847f811d25b', 'gender': 2, 'id': 41230, 'name': 'John Astin', 'order': 8, 'profile_path': '/2b0Iv7mg0kTnyH4ZU0ajk2e0wYL.jpg'}, {'cast_id': 13, 'character': 'Livia', 'credit_id': '54ca0293c3a36870ba0065c1', 'gender': 1, 'id': 29428, 'name': 'Elsa Martinelli', 'order': 9, 'profile_path': '/b4bNpOcOWiGkHsA8WVdg2ZDApGw.jpg'}, {'cast_id': 14, 'character': 'Zero', 'credit_id': '54ca02aac3a36874b700b66a', 'gender': 0, 'id': 1233820, 'name': 'Sugar Ray Robinson', 'order': 10, 'profile_path': None}, {'cast_id': 15, 'character': 'Nurse Bullock', 'credit_id': '54ca02c2925141679400a661', 'gender': 1, 'id': 53768, 'name': 'Anita Pallenberg', 'order': 11, 'profile_path': '/u7OONppUDVp52YPV6sTdAGwcHoG.jpg'}, {'cast_id': 16, 'character': 'Silvia Fontegliulo', 'credit_id': '54ca02d9c3a3687a65005f29', 'gender': 1, 'id': 132785, 'name': 'Lea Padovani', 'order': 12, 'profile_path': '/1aqgSLCdXZDdahmVR3nz7kT2eVM.jpg'}, {'cast_id': 17, 'character': 'Lolita', 'credit_id': '54ca02eb925141678e00a8de', 'gender': 1, 'id': 83259, 'name': 'Florinda Bolkan', 'order': 13, 'profile_path': '/8Anhj3eYEE2PAHW73lozzXwDaOp.jpg'}, {'cast_id': 18, 'character': 'Marquita', 'credit_id': '54ca031092514108c7005da3', 'gender': 1, 'id': 796326, 'name': 'Marilù Tolo', 'order': 14, 'profile_path': '/3esWQ3PoyfdvotGfv2iiTbCls6V.jpg'}, {'cast_id': 19, 'character': 'Girl', 'credit_id': '54ca0333925141679400a66d', 'gender': 0, 'id': 123967, 'name': 'Micaela Pignatelli', 'order': 15, 'profile_path': None}, {'cast_id': 20, 'character': 'Mental Patient', 'credit_id': '54ca035992514157cc00674b', 'gender': 0, 'id': 7795, 'name': 'Buck Henry', 'order': 16, 'profile_path': '/1RVDoUYK85mynMCU7mom7B1TQqC.jpg'}]"
125276,Secret Chronicle: She Beast Market,"[{'cast_id': 3, 'character': 'Tome Marunishi', 'credit_id': '52fe4ac1c3a368484e16544d', 'gender': 0, 'id': 310173, 'name': 'Meika Seri', 'order': 0, 'profile_path': None}, {'cast_id': 4, 'character': 'Fumie Hirabayashi', 'credit_id': '52fe4ac1c3a368484e165451', 'gender': 0, 'id': 228531, 'name': 'Junko Miyashita', 'order': 1, 'profile_path': '/mtrbKVly5BFBGTznD6IibNmfok7.jpg'}, {'cast_id': 5, 'character': 'Yone Marunishi', 'credit_id': '52fe4ac1c3a368484e165455', 'gender': 0, 'id': 555336, 'name': 'Genshu Hanayagi', 'order': 2, 'profile_path': None}, {'cast_id': 6, 'character': 'Jitsuo Marunishi', 'credit_id': '52fe4ac1c3a368484e165459', 'gender': 0, 'id': 1169037, 'name': 'Shiro Yumemura', 'order': 3, 'profile_path': None}, {'cast_id': 7, 'character': 'Yuri', 'credit_id': '52fe4ac1c3a368484e16545d', 'gender': 0, 'id': 146649, 'name': 'Moeko Ezawa', 'order': 4, 'profile_path': '/pWcRroD5wPSzyDu7Pb8BX4GTX2h.jpg'}, {'cast_id': 8, 'character': 'Atsushi Saito', 'credit_id': '52fe4ac1c3a368484e165461', 'gender': 0, 'id': 1270011, 'name': 'Sakumi Hagiwara', 'order': 5, 'profile_path': None}, {'cast_id': 9, 'character': 'Hajime Terasaka', 'credit_id': '52fe4ac1c3a368484e165465', 'gender': 0, 'id': 1270012, 'name': 'Akira Okamoto', 'order': 6, 'profile_path': None}, {'cast_id': 10, 'character': 'Asami', 'credit_id': '52fe4ac1c3a368484e165469', 'gender': 0, 'id': 548659, 'name': 'Akira Takahashi', 'order': 7, 'profile_path': None}, {'cast_id': 11, 'character': 'Customer', 'credit_id': '52fe4ac1c3a368484e16546d', 'gender': 0, 'id': 229407, 'name': 'Hyôe Enoki', 'order': 8, 'profile_path': None}, {'cast_id': 12, 'character': 'Ginji Hori', 'credit_id': '52fe4ac1c3a368484e165471', 'gender': 0, 'id': 555338, 'name': 'Ikunosuke Koizumi', 'order': 9, 'profile_path': None}, {'cast_id': 13, 'character': 'Customer', 'credit_id': '52fe4ac1c3a368484e165475', 'gender': 0, 'id': 239509, 'name': 'Nagatoshi Sakamoto', 'order': 10, 'profile_path': None}, {'cast_id': 14, 'character': 'Customer', 'credit_id': '52fe4ac1c3a368484e165479', 'gender': 0, 'id': 1014846, 'name': 'Kenji Shimamura', 'order': 11, 'profile_path': None}, {'cast_id': 15, 'character': 'Customer', 'credit_id': '52fe4ac1c3a368484e16547d', 'gender': 2, 'id': 1119140, 'name': 'Kunio Shimizu', 'order': 12, 'profile_path': None}, {'cast_id': 16, 'character': 'Customer', 'credit_id': '52fe4ac1c3a368484e165481', 'gender': 0, 'id': 233696, 'name': 'Saburô Shôji', 'order': 13, 'profile_path': None}]"
